id$$国标ID,name$$名称,direction$$方向 1-上行 2-下行,dir_name$$道路方向,region_id$$所在地市编码,region_name$$所在地市名称,lat$$纬度,lng$$经度,opma_road_id$$所属高速公路路线编码（运营业务）,opma_road_name$$所属高速公路路线名称（运营业务）,opma_clique_id$$所属集团公司编码,opma_clique_name$$所属集团公司名称,opma_manager_corp_id$$所属管理公司编码,opma_manager_corp_name$$所属管理公司名称,opma_manager_id$$所属运管单位编码,opma_manager_name$$所属运管单位名称,stake_num$$桩号,hex_code$$hex编码,reverse_gantry_hex$$反向门架的hex编码,"work_mode$$工作模式 1-路段门架,2-省界入口门架,3-省界出口门架,4-虚拟门架"
G002237008001320130,李海务虚-东阿虚收费门架,2,青岛方向,371500,聊城,36.31280400000000000,116.03802200000000000,G002237,G22青兰高速,YG1,山东高速集团,YG112,山东高速聊城发展有限公司,YG112  ,山东高速聊城发展有限公司,K462+750,3D790F,3C7902,1
S008337002000420060,税郭虚-峨山枢纽收费门架,2,兰陵方向,370400,枣庄,34.83286800000000000,117.69109700000000000,S008337,S83枣庄连接线高速,YG1,山东高速集团,YG120,山东高速枣庄发展有限公司,YG120  ,山东高速枣庄发展有限公司,K004+700,3D7D02,3C7D05,1
S008337002000720020,枣庄东城虚-枣庄东虚收费门架,2,兰陵方向,370400,枣庄,34.89096160480000000,117.56026123700000000,S008337,S83枣庄连接线高速,YG1,山东高速集团,YG120,山东高速枣庄发展有限公司,YG120  ,山东高速枣庄发展有限公司,K019+500,3D7D0C,3C7D0B,1
S008537002000210020,胶州南虚-海湾大桥胶州连接界收费门架,1,黄岛方向,370200,青岛,36.11793600000000000,120.15387600000000000,S008537,S85胶州湾大桥,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11402,山东高速青岛公路有限公司,K055+000,3C8002,3D8003,1
G001837002000420040,北海虚-双岛虚收费门架,2,荣成方向,371000,威海,37.47145600000000000,121.95934800000000000,G001837,G18荣乌高速,YG1,山东高速集团,YG101,山东高速股份有限公司,YG10115,烟台运管中心,K095+180,3D4E04,3C4E01,1
G001837003000210010,酒馆虚-牟平东虚收费门架,1,乌海方向,370600,烟台,37.44740600000000000,121.85453200000000000,G001837,G18荣乌高速,YG1,山东高速集团,YG101,山东高速股份有限公司,YG10115,烟台运管中心,K104+800,3C4F01,3D4F06,1
S001637003000410040,午极虚-龙角山枢纽收费门架,1,潍坊方向,371000,威海,37.07830000000000000,121.45700000000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG117,山东高速威海发展有限公司,YG117  ,山东高速威海发展有限公司,K084+200,3C8512,3D8513,1
S001637003000920070,郭城虚-崖子虚收费门架,2,荣成方向,371000,威海,37.04438292300000000,121.71206345200000000,S001637,S16荣潍高速,YG1,山东高速集团,YG117,山东高速威海发展有限公司,YG117  ,山东高速威海发展有限公司,K101+650,3D8503,3C8502,1
S001637003001020080,崖子虚-龙角山枢纽收费门架,2,荣成方向,371000,威海,37.09100000000000000,121.29800000000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG117,山东高速威海发展有限公司,YG117  ,山东高速威海发展有限公司,K098+950,3D8501,3C8514,1
S001637004000410030,万第虚-古柳虚收费门架,1,潍坊方向,370600,烟台,36.87900000000000000,120.72800000000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG119,山东高速烟台发展有限公司,YG119  ,山东高速烟台发展有限公司,K157+930,3C8406,3D8407,1
S001637004001420110,万第虚-发城虚收费门架,2,荣成方向,370600,烟台,36.91400000000000000,120.85300000000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG119,山东高速烟台发展有限公司,YG119  ,山东高速烟台发展有限公司,K145+670,3D8405,3C8404,1
S003037001000110010,新汶枢纽-岳家庄虚收费门架,1,濮阳方向,370900,泰安,35.81607500000000000,117.66047200000000000,S003037,S30董梁高速,YG1,山东高速集团,YG116,山东高速泰安发展有限公司,YG116  ,山东高速泰安发展有限公司,K214+655,3C8609,3D860A,1
S003037001000310030,石莱虚-楼德虚收费门架,1,濮阳方向,370900,泰安,35.81122700000000000,117.34260000000000000,S003037,S30董梁高速,YG1,山东高速集团,YG116,山东高速泰安发展有限公司,YG116  ,山东高速泰安发展有限公司,K245+935,3C860D,3D860E,1
S003037001001020060,磁窑枢纽-华丰虚收费门架,2,董家口方向,370900,泰安,35.82500000000000000,117.11340500000000000,S003037,S30董梁高速,YG1,山东高速集团,YG116,山东高速泰安发展有限公司,YG116  ,山东高速泰安发展有限公司,K265+435,3D8612,3C8611,1
S003037001001220080,楼德虚-石莱虚收费门架,2,董家口方向,370900,泰安,35.81223700000000000,117.34424800000000000,S003037,S30董梁高速,YG1,山东高速集团,YG116,山东高速泰安发展有限公司,YG116  ,山东高速泰安发展有限公司,K246+085,3D860E,3C860D,1
S003037002000410030,汶上北虚-彭集虚收费门架,1,濮阳方向,370800,济宁,35.84276900000000000,116.64648000000000000,S003037,S30董梁高速,YG1,山东高速集团,YG116,山东高速泰安发展有限公司,YG116  ,山东高速泰安发展有限公司,K315+347,3C870F,3D8710,1
S003037002001010050,东济济广枢纽-梁山北虚收费门架,1,濮阳方向,370800,济宁,35.84330100000000000,116.21396200000000000,S003037,S30董梁高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K358+239,3C8713,3D8714,1
S003037002001520100,董梁鲁豫-杨营虚收费门架,2,董家口方向,370800,济宁,35.84469566340000000,115.90989983700000000,S003037,S30董梁高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K378+747,3F8718,3E8717,2
S001637005001020080,坊子西虚-坊子虚收费门架,2,荣成方向,370700,潍坊,36.59669090140000000,119.12062852700000000,S001637,S16荣潍高速,YG1,山东高速集团,YG101,山东高速股份有限公司,YG10114,潍日运管中心,K314+017,3D8A08,3C8A07,1
S001637005001310110,营丘东枢纽-营丘枢纽收费门架,1,潍坊方向,370700,潍坊,36.55073200000000000,119.06632800000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG101,山东高速股份有限公司,YG10114,潍日运管中心,K321+317,3C8A0B,3D8A0C,1
S001637005001420120,营丘枢纽-营丘东枢纽收费门架,2,荣成方向,370700,潍坊,36.55037700000000000,119.06552600000000000,S001637,S16荣潍高速,YG1,山东高速集团,YG101,山东高速股份有限公司,YG10114,潍日运管中心,K321+417,3D8A0C,3C8A0B,1
S010137001000920070,孙村东虚-董家虚收费门架,2,北京方向,370100,济南,36.71800000000000000,117.33700000000000000,S010137,S0101济南市绕城二环高速,YG1,山东高速集团,YG110,山东高速济南发展有限公司,YG110  ,山东高速济南发展有限公司,K010+250,3D890A,3C8909,1
S003837004002020200,莒南虚-临沂临港虚收费门架,2,岚山方向,371300,临沂,35.12400000000000000,119.07600000000000000,S003837,S38岚菏高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K017+960,3D8B14,3C8B13,1
S003837004002310230,相沟虚-青云枢纽收费门架,1,菏泽方向,371300,临沂,35.04900000000000000,118.74100000000000000,S003837,S38岚菏高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K050+700,3C8B17,3D8B18,1
S003837004002420240,青云枢纽-相沟虚收费门架,2,岚山方向,371300,临沂,35.04800000000000000,118.73900000000000000,S003837,S38岚菏高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K050+900,3D8B18,3C8B17,1
S003837004005020340,罗庄虚-册山虚收费门架,2,岚山方向,371300,临沂,34.90100000000000000,118.30100000000000000,S003837,S38岚菏高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K097+500,3D8B22,3C8B21,1
S002937004000110010,博莱枢纽-平邑北虚收费门架,1,台儿庄方向,371300,临沂,35.67800000000000000,117.74300000000000000,S002937,S29滨台高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K202+450,3C8E0F,3D8E10,1
S002937004000510050,平邑南虚-白彦虚收费门架,1,台儿庄方向,371300,临沂,35.23323600680000000,117.59831978000000000,S002937,S29滨台高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K260+000,3C8E17,3D8E18,1
S002937004000720070,山亭虚-白彦虚收费门架,2,滨州方向,371300,临沂,35.21000000000000000,117.58200000000000000,S002937,S29滨台高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K263+950,3D8E1A,3C8E19,1
S002937004000820080,白彦虚-平邑南虚收费门架,2,滨州方向,371300,临沂,35.23229896400000000,117.59815056900000000,S002937,S29滨台高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K260+100,3D8E18,3C8E17,1
S002937004000920090,平邑南虚-平邑枢纽收费门架,2,滨州方向,371300,临沂,35.31420503300000000,117.64138491400000000,S002937,S29滨台高速,YG1,山东高速集团,YG113,山东高速临沂发展有限公司,YG113  ,山东高速临沂发展有限公司,K249+500,3D8E16,3C8E15,1
S002937005000420030,台儿庄北虚-临枣新台枢纽收费门架,2,滨州方向,370400,枣庄,34.53600000000000000,117.65600000000000000,S002937,S29滨台高速,YG1,山东高速集团,YG120,山东高速枣庄发展有限公司,YG120  ,山东高速枣庄发展有限公司,K342+150,3D8E1E,3C8E1D,1
G002237006000210010,黄岛枢纽-徐村枢纽收费门架,1,兰州方向,370200,青岛,36.06156600000000000,120.09871800000000000,G002237,G22青兰高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K063+280,3C4001,3D400C,1
G002237006000510040,王台南虚-胶南枢纽收费门架,1,兰州方向,370200,青岛,36.05057600000000000,119.96424800000000000,G002237,G22青兰高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K073+012,3C4004,3D4009,1
G002237006000710060,里岔虚-辛兴虚收费门架,1,兰州方向,370200,青岛,36.04825800000000000,119.78361400000000000,G002237,G22青兰高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K092+030,3C4006,3D4007,1
G002237006001120100,王台南虚-徐村枢纽收费门架,2,青岛方向,370200,青岛,36.05190900000000000,120.03925400000000000,G002237,G22青兰高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K068+750,3D400A,3C4003,1
G181337003000210020,店集虚-青龙威青立交收费门架,1,青岛方向,370200,青岛,36.58054000000000000,120.66188900000000000,G181337,G1813威青高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K164+500,3C4101,3D410C,1
G181337003000610060,长直虚-普东南枢纽收费门架,1,青岛方向,370200,青岛,36.46095400000000000,120.39158600000000000,G181337,G1813威青高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K194+700,3C4105,3D4108,1
G181337003000820080,王演庄枢纽-普东南枢纽收费门架,2,威海方向,370200,青岛,36.42162900000000000,120.31815400000000000,G181337,G1813威青高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K202+900,3D4107,3C4106,1
G001537002000520040,高格庄枢纽-河头店虚收费门架,2,沈阳方向,370200,青岛,37.01517400000000000,120.55198200000000000,G001537,G15沈海高速,YG1,山东高速集团,YG114,山东高速青岛发展有限公司,YG11401,山东高速青岛发展有限公司运营管理事业部,K505+800,3D2B04,3C2B01,1
S000837001000310030,大安机场虚-兖州北虚收费门架,1,济南方向,370800,济宁,35.58943300000000000,116.73367200000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K092+013,3C9A0F,3D9A10,1
S000837001000610060,兖州北虚-兖州西虚收费门架,1,济南方向,370800,济宁,35.54774400000000000,116.73158100000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K097+456,3C9A11,3D9A12,1
S000837001001310130,济宁高新虚-接庄虚收费门架,1,济南方向,370800,济宁,35.35188800000000000,116.74153600000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K119+313,3C9A17,3D9A14,1
S000837001001910190,马坡北虚-两城北虚收费门架,1,济南方向,370800,济宁,35.16899800000000000,116.72340800000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K126+755,3C9A1A,3D9A1B,1
S000837001002420240,两城北虚-马坡北虚收费门架,2,微山湖方向,370800,济宁,35.16959900000000000,116.72368700000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K126+809,3D9A1B,3C9A1A,1
S000837001002620260,接庄虚-济宁高新虚收费门架,2,微山湖方向,370800,济宁,35.35182600000000000,116.74161100000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K119+363,3D9A14,3C9A17,1
S000837001002720270,济宁高新虚-兖州枢纽收费门架,2,微山湖方向,370800,济宁,35.43251500000000000,116.73999600000000000,S000837,S8济微高速,YG1,山东高速集团,YG111,山东高速济宁发展有限公司,YG111  ,山东高速济宁发展有限公司,K109+698,3D9A16,3C9A15,1
S002437001001420140,柏城虚-密水虚收费门架,1,商丘方向,370700,潍坊,36.28772700000000000,119.70115800000000000,S002437,S24青商高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K034+500,3D9F1C,3C9F1B,1
S002437001001720170,密水虚-井沟枢纽收费门架,1,商丘方向,370700,潍坊,36.28810700000000000,119.67886400000000000,S002437,S24青商高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K036+500,3D9F1A,3C9F19,1
S002437001001820180,井沟枢纽-井沟虚收费门架,1,商丘方向,370700,潍坊,36.29976700000000000,119.55068600000000000,S002437,S24青商高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K048+080,3D9F18,3C9F17,1
S002437001002910290,安丘虚-景芝虚收费门架,2,青岛方向,370700,潍坊,36.33093500000000000,119.28979300000000000,S002437,S24青商高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K072+680,3C9F13,3D9F14,1
S002437001003410340,柏城虚-胶西虚收费门架,2,青岛方向,370200,青岛,36.28153800000000000,119.82091400000000000,S002437,S24青商高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K022+920,3C9F1D,3D9F1E,1
S000637001000120010,峡山北枢纽-峡山东虚收费门架,2,济南方向,370700,潍坊,36.59097934000000000,119.49659260000000000,S000637,S6济潍高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K202+980,3D9D12,3C9D11,1
S000637001001020100,潍安路虚-北海路虚收费门架,2,济南方向,370700,潍坊,36.56404275000000000,119.21287260000000000,S000637,S6济潍高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K176+600,3D9D0C,3C9D0B,1
S000637001001710170,东环路虚-峡山东虚收费门架,1,潍坊方向,370700,潍坊,36.59745136000000000,119.46515310000000000,S000637,S6济潍高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K200+010,3C9D0F,3D9D10,1
S000637001001810180,峡山东虚-峡山北枢纽收费门架,1,潍坊方向,370700,潍坊,36.59082917000000000,119.49518330000000000,S000637,S6济潍高速,YG1,山东高速集团,YG118,山东高速潍坊发展有限公司,YG118  ,山东高速潍坊发展有限公司,K202+850,3C9D11,3D9D12,1
G991137003000910050,唐王南枢纽-唐王东枢纽收费门架,1,逆时针方向,370100,济南,36.77585800000000000,117.31126700000000000,G991137,G9911济南都市圈环线,YG1,山东高速集团,YG110,山东高速济南发展有限公司,YG110  ,山东高速济南发展有限公司,K002+350,3C970B,3D970C,1
